start_dt,date,week,month,dow,dow_group,time,slot_time,slot_key,report_instructor,class_kind,checked_in,membership_checked_in,credit_checked_in,capacity,util,membership_rate,credit_rate,late_cancel,no_show,total_dropout,slot_dropout_baseline,slot_baseline_util,slot_trailing_3m_util,slot_prev_month_util,day_baseline_util,studio_baseline_util,delta_vs_slot,delta_vs_day,delta_vs_studio,delta_vs_trailing_3m,delta_vs_prev_month,slot_expected_riders,slot_lift_riders,slot_lift_util
2025-12-14 09:00:00,2025-12-14,2025-12-08/2025-12-14,2025-12,Sunday,Weekend,09:00,09:00,Weekend | 09:00,Kira Rothwell,spin,37,18,19,41,0.9024390243902439,0.4864864864864865,0.5135135135135135,0,2,2,2.0303030303030303,0.574279379157428,0.626641651031895,0.6609756097560975,0.5679442508710801,0.5862652769694725,0.32815964523281593,0.3344947735191638,0.3161737474207714,0.275797373358349,0.24146341463414644,23.545454545454547,13.454545454545453,0.32815964523281593
2025-12-14 10:15:00,2025-12-14,2025-12-08/2025-12-14,2025-12,Sunday,Weekend,10:15,10:15,Weekend | 10:15,Madalyn Richards,spin,25,9,16,41,0.6097560975609756,0.36,0.64,5,0,5,2.0588235294117645,0.6657101865136298,0.7054409005628517,0.6707317073170731,0.5679442508710801,0.5862652769694725,-0.05595408895265419,0.04181184668989546,0.023490820591503092,-0.0956848030018761,-0.060975609756097504,27.294117647058822,-2.2941176470588225,-0.05595408895265419
2025-12-14 11:30:00,2025-12-14,2025-12-08/2025-12-14,2025-12,Sunday,Weekend,11:30,11:30,Weekend | 11:30,Jadyn Clark,spin,14,3,11,41,0.34146341463414637,0.21428571428571427,0.7857142857142857,0,0,0,2.2,0.5008130081300813,0.4722838137472284,0.526829268292683,0.5679442508710801,0.5862652769694725,-0.15934959349593497,-0.22648083623693377,-0.24480186233532614,-0.13082039911308202,-0.18536585365853658,20.533333333333335,-6.533333333333335,-0.15934959349593497
2025-12-14 17:00:00,2025-12-14,2025-12-08/2025-12-14,2025-12,Sunday,Weekend,17:00,17:00,Weekend | 17:00,Jordyn Toonen,spin,14,10,4,41,0.34146341463414637,0.7142857142857143,0.2857142857142857,6,1,7,3.6666666666666665,0.5609756097560975,0.5831485587583148,0.5609756097560975,0.5679442508710801,0.5862652769694725,-0.21951219512195114,-0.22648083623693377,-0.24480186233532614,-0.24168514412416847,-0.21951219512195114,22.999999999999996,-8.999999999999996,-0.21951219512195114
2025-12-15 06:00:00,2025-12-15,2025-12-15/2025-12-21,2025-12,Monday,MWF,06:00,06:00,MWF | 06:00,Brooke Schidowka,spin,22,15,7,41,0.5365853658536586,0.6818181818181818,0.3181818181818182,1,0,1,2.42,0.5360975609756098,0.5590500641848524,0.5975609756097561,0.600291226792865,0.5862652769694725,0.0004878048780487809,-0.06370586093920638,-0.049679911115813935,-0.0224646983311938,-0.060975609756097504,21.98,0.019999999999999574,0.0004878048780487809
2025-12-15 09:30:00,2025-12-15,2025-12-15/2025-12-21,2025-12,Monday,MWF,09:30,09:30,MWF | 09:30,Rich Ang,spin,14,5,9,41,0.34146341463414637,0.35714285714285715,0.6428571428571429,3,1,4,1.88,0.49365853658536585,0.5166880616174583,0.4329268292682927,0.600291226792865,0.5862652769694725,-0.15219512195121948,-0.2588278121587186,-0.24480186233532614,-0.17522464698331192,-0.09146341463414631,20.24,-6.239999999999998,-0.15219512195121948
2025-12-15 17:30:00,2025-12-15,2025-12-15/2025-12-21,2025-12,Monday,MWF,17:30,17:30,MWF | 17:30,Jack Biggar,spin,36,17,19,41,0.8780487804878049,0.4722222222222222,0.5277777777777778,3,2,5,2.5,0.6489088575096278,0.7395121951219512,0.8079268292682926,0.600291226792865,0.5862652769694725,0.2291399229781771,0.27775755369493993,0.2917835035183324,0.13853658536585367,0.07012195121951226,26.60526315789474,9.39473684210526,0.2291399229781771
2025-12-15 18:35:00,2025-12-15,2025-12-15/2025-12-21,2025-12,Monday,MWF,18:35,18:35,MWF | 18:35,Brooke Schidowka,spin,41,19,22,41,1.0,0.4634146341463415,0.5365853658536586,4,0,4,2.5416666666666665,0.7311991869918698,0.7425474254742547,0.8617886178861789,0.600291226792865,0.5862652769694725,0.2688008130081302,0.39970877320713505,0.4137347230305275,0.2574525745257453,0.1382113821138211,29.97916666666666,11.02083333333334,0.2688008130081302
2025-12-16 06:00:00,2025-12-16,2025-12-15/2025-12-21,2025-12,Tuesday,TueThu,06:00,06:00,TueThu | 06:00,Jordyn Toonen,spin,14,10,4,41,0.34146341463414637,0.7142857142857143,0.2857142857142857,0,1,1,1.911764705882353,0.45121951219512196,0.471219512195122,0.5152439024390244,0.5612659698025552,0.5862652769694725,-0.1097560975609756,-0.2198025551684088,-0.24480186233532614,-0.12975609756097561,-0.17378048780487804,18.5,-4.5,-0.1097560975609756
2025-12-16 07:00:00,2025-12-16,2025-12-15/2025-12-21,2025-12,Tuesday,TueThu,07:00,07:00,TueThu | 07:00,Keira Else,spinco express,22,14,8,41,0.5365853658536586,0.6363636363636364,0.36363636363636365,1,0,1,2.6176470588235294,0.44404591104734575,0.4946341463414634,0.5518292682926829,0.5612659698025552,0.5862652769694725,0.09253945480631282,-0.024680603948896596,-0.049679911115813935,0.04195121951219516,-0.015243902439024293,18.205882352941178,3.7941176470588225,0.09253945480631282
2025-12-16 17:30:00,2025-12-16,2025-12-15/2025-12-21,2025-12,Tuesday,TueThu,17:30,17:30,TueThu | 17:30,Rich Ang,spin,22,12,10,41,0.5365853658536586,0.5454545454545454,0.45454545454545453,1,0,1,2.5588235294117645,0.609038737446198,0.624390243902439,0.6310975609756098,0.5612659698025552,0.5862652769694725,-0.0724533715925394,-0.024680603948896596,-0.049679911115813935,-0.08780487804878045,-0.09451219512195119,24.970588235294116,-2.970588235294116,-0.0724533715925394
2025-12-16 18:35:00,2025-12-16,2025-12-15/2025-12-21,2025-12,Tuesday,TueThu,18:35,18:35,TueThu | 18:35,Kira Rothwell,spin,31,25,6,41,0.7560975609756098,0.8064516129032258,0.1935483870967742,0,2,2,2.5,0.7410329985652798,0.7853658536585365,0.7713414634146342,0.5612659698025552,0.5862652769694725,0.01506456241032994,0.1948315911730546,0.16983228400613726,-0.029268292682926744,-0.015243902439024404,30.38235294117647,0.617647058823529,0.01506456241032994
2025-12-17 06:00:00,2025-12-17,2025-12-15/2025-12-21,2025-12,Wednesday,MWF,06:00,06:00,MWF | 06:00,Kevin Nanakdewa,spin,22,13,9,41,0.5365853658536586,0.5909090909090909,0.4090909090909091,2,2,4,2.42,0.5360975609756098,0.5590500641848524,0.5975609756097561,0.5878766140602583,0.5862652769694725,0.0004878048780487809,-0.05129124820659969,-0.049679911115813935,-0.0224646983311938,-0.060975609756097504,21.98,0.019999999999999574,0.0004878048780487809
2025-12-17 09:30:00,2025-12-17,2025-12-15/2025-12-21,2025-12,Wednesday,MWF,09:30,09:30,MWF | 09:30,Sydney Reed,spin,21,5,16,41,0.5121951219512195,0.23809523809523808,0.7619047619047619,0,1,1,1.88,0.49365853658536585,0.5166880616174583,0.4329268292682927,0.5878766140602583,0.5862652769694725,0.018536585365853675,-0.07568149210903874,-0.07407015501825298,-0.00449293966623876,0.07926829268292684,20.24,0.7600000000000016,0.018536585365853675
2025-12-17 17:30:00,2025-12-17,2025-12-15/2025-12-21,2025-12,Wednesday,MWF,17:30,17:30,MWF | 17:30,Keira Else,spin,16,5,11,41,0.3902439024390244,0.3125,0.6875,2,1,3,2.5,0.6489088575096278,0.7395121951219512,0.8079268292682926,0.5878766140602583,0.5862652769694725,-0.2586649550706034,-0.19763271162123386,-0.1960213745304481,-0.3492682926829268,-0.4176829268292682,26.60526315789474,-10.60526315789474,-0.2586649550706034
2025-12-17 18:35:00,2025-12-17,2025-12-15/2025-12-21,2025-12,Wednesday,MWF,18:35,18:35,MWF | 18:35,Jack Biggar,spin,31,15,16,41,0.7560975609756098,0.4838709677419355,0.5161290322580645,1,0,1,2.5416666666666665,0.7311991869918698,0.7425474254742547,0.8617886178861789,0.5878766140602583,0.5862652769694725,0.024898373983739952,0.1682209469153515,0.16983228400613726,0.013550135501355087,-0.10569105691056913,29.97916666666666,1.0208333333333393,0.024898373983739952
2025-12-18 06:00:00,2025-12-18,2025-12-15/2025-12-21,2025-12,Thursday,TueThu,06:00,06:00,TueThu | 06:00,Madalyn Richards,spin,23,14,9,41,0.5609756097560976,0.6086956521739131,0.391304347826087,1,1,2,1.911764705882353,0.45121951219512196,0.471219512195122,0.5152439024390244,0.6082317073170732,0.5862652769694725,0.10975609756097565,-0.047256097560975596,-0.02528966721337489,0.08975609756097563,0.04573170731707321,18.5,4.5,0.10975609756097565
2025-12-18 07:00:00,2025-12-18,2025-12-15/2025-12-21,2025-12,Thursday,TueThu,07:00,07:00,TueThu | 07:00,Micayah Coutinho,spinco express,18,15,3,41,0.43902439024390244,0.8333333333333334,0.16666666666666666,2,0,2,2.6176470588235294,0.44404591104734575,0.4946341463414634,0.5518292682926829,0.6082317073170732,0.5862652769694725,-0.005021520803443313,-0.16920731707317077,-0.14724088672557006,-0.05560975609756097,-0.11280487804878042,18.205882352941178,-0.20588235294117752,-0.005021520803443313
2025-12-18 17:30:00,2025-12-18,2025-12-15/2025-12-21,2025-12,Thursday,TueThu,17:30,17:30,TueThu | 17:30,Sydney Reed,spin,18,9,9,41,0.43902439024390244,0.5,0.5,3,0,3,2.5588235294117645,0.609038737446198,0.624390243902439,0.6310975609756098,0.6082317073170732,0.5862652769694725,-0.17001434720229552,-0.16920731707317077,-0.14724088672557006,-0.18536585365853658,-0.19207317073170732,24.970588235294116,-6.970588235294116,-0.17001434720229552
2025-12-18 18:35:00,2025-12-18,2025-12-15/2025-12-21,2025-12,Thursday,TueThu,18:35,18:35,TueThu | 18:35,Brooke Schidowka,spin,34,19,15,41,0.8292682926829268,0.5588235294117647,0.4411764705882353,2,0,2,2.5,0.7410329985652798,0.7853658536585365,0.7713414634146342,0.6082317073170732,0.5862652769694725,0.08823529411764697,0.22103658536585358,0.24300301571345428,0.04390243902439028,0.05792682926829262,30.38235294117647,3.617647058823529,0.08823529411764697
2025-12-19 06:00:00,2025-12-19,2025-12-15/2025-12-21,2025-12,Friday,MWF,06:00,06:00,MWF | 06:00,Kira Rothwell,spin,19,15,4,41,0.4634146341463415,0.7894736842105263,0.21052631578947367,3,1,4,2.42,0.5360975609756098,0.5590500641848524,0.5975609756097561,0.6005173688100517,0.5862652769694725,-0.0726829268292683,-0.1371027346637102,-0.12285064282313102,-0.09563543003851088,-0.1341463414634146,21.98,-2.9800000000000004,-0.0726829268292683
2025-12-19 09:30:00,2025-12-19,2025-12-15/2025-12-21,2025-12,Friday,MWF,09:30,09:30,MWF | 09:30,Sydney Reed,spin,23,12,11,41,0.5609756097560976,0.5217391304347826,0.4782608695652174,1,1,2,1.88,0.49365853658536585,0.5166880616174583,0.4329268292682927,0.6005173688100517,0.5862652769694725,0.06731707317073177,-0.03954175905395407,-0.02528966721337489,0.04428754813863933,0.12804878048780494,20.24,2.7600000000000016,0.06731707317073177
2025-12-19 16:45:00,2025-12-19,2025-12-15/2025-12-21,2025-12,Friday,MWF,16:45,16:45,MWF | 16:45,Rich Ang,spin,11,10,1,41,0.2682926829268293,0.9090909090909091,0.09090909090909091,0,1,1,2.3636363636363638,0.5365853658536586,0.5365853658536586,0.6097560975609756,0.6005173688100517,0.5862652769694725,-0.2682926829268293,-0.3322246858832224,-0.3179725940426432,-0.2682926829268293,-0.3414634146341463,22.0,-11.0,-0.2682926829268293
2025-12-19 18:00:00,2025-12-19,2025-12-15/2025-12-21,2025-12,Friday,MWF,18:00,18:35,MWF | 18:35,Julia Scharpf,spin-it-forward,15,0,15,41,0.36585365853658536,0.0,1.0,1,3,4,2.5416666666666665,0.7311991869918698,0.7425474254742547,0.8617886178861789,0.6005173688100517,0.5862652769694725,-0.36534552845528445,-0.23466371027346633,-0.22041161843288715,-0.3766937669376693,-0.49593495934959353,29.97916666666666,-14.97916666666666,-0.36534552845528445
2025-12-20 08:00:00,2025-12-20,2025-12-15/2025-12-21,2025-12,Saturday,Weekend,08:00,08:00,Weekend | 08:00,Jordyn Toonen,spinco express,15,10,5,41,0.36585365853658536,0.6666666666666666,0.3333333333333333,1,1,2,2.2,0.45691056910569106,0.5040650406504065,0.5121951219512195,0.5833748133399701,0.5862652769694725,-0.0910569105691057,-0.21752115480338474,-0.22041161843288715,-0.1382113821138211,-0.14634146341463417,18.733333333333334,-3.7333333333333343,-0.0910569105691057
2025-12-20 09:00:00,2025-12-20,2025-12-15/2025-12-21,2025-12,Saturday,Weekend,09:00,09:00,Weekend | 09:00,Rich Ang,spin,23,12,11,41,0.5609756097560976,0.5217391304347826,0.4782608695652174,3,0,3,2.0303030303030303,0.574279379157428,0.626641651031895,0.6609756097560975,0.5833748133399701,0.5862652769694725,-0.013303769401330379,-0.022399203583872485,-0.02528966721337489,-0.06566604127579734,-0.09999999999999987,23.545454545454547,-0.5454545454545467,-0.013303769401330379
2025-12-20 10:15:00,2025-12-20,2025-12-15/2025-12-21,2025-12,Saturday,Weekend,10:15,10:15,Weekend | 10:15,Jadyn Clark,spin,29,17,12,41,0.7073170731707317,0.5862068965517241,0.41379310344827586,0,0,0,2.0588235294117645,0.6657101865136298,0.7054409005628517,0.6707317073170731,0.5833748133399701,0.5862652769694725,0.04160688665710188,0.12394225983076157,0.12105179620125917,0.0018761726078799779,0.03658536585365857,27.294117647058822,1.7058823529411775,0.04160688665710188
2025-12-21 09:00:00,2025-12-21,2025-12-15/2025-12-21,2025-12,Sunday,Weekend,09:00,09:00,Weekend | 09:00,Kira Rothwell,spin,25,12,13,41,0.6097560975609756,0.48,0.52,1,1,2,2.0303030303030303,0.574279379157428,0.626641651031895,0.6609756097560975,0.5679442508710801,0.5862652769694725,0.0354767184035476,0.04181184668989546,0.023490820591503092,-0.016885553470919357,-0.051219512195121886,23.545454545454547,1.4545454545454533,0.0354767184035476
2025-12-21 10:15:00,2025-12-21,2025-12-15/2025-12-21,2025-12,Sunday,Weekend,10:15,10:15,Weekend | 10:15,Sydney Reed,spin,13,6,7,41,0.3170731707317073,0.46153846153846156,0.5384615384615384,2,0,2,2.0588235294117645,0.6657101865136298,0.7054409005628517,0.6707317073170731,0.5679442508710801,0.5862652769694725,-0.34863701578192247,-0.2508710801393728,-0.2691921062377652,-0.38836772983114437,-0.3536585365853658,27.294117647058822,-14.294117647058822,-0.34863701578192247
2025-12-21 11:30:00,2025-12-21,2025-12-15/2025-12-21,2025-12,Sunday,Weekend,11:30,11:30,Weekend | 11:30,Jadyn Clark,spin,8,4,4,41,0.1951219512195122,0.5,0.5,0,0,0,2.2,0.5008130081300813,0.4722838137472284,0.526829268292683,0.5679442508710801,0.5862652769694725,-0.30569105691056914,-0.37282229965156793,-0.3911433257499603,-0.2771618625277162,-0.33170731707317075,20.533333333333335,-12.533333333333335,-0.30569105691056914
2025-12-21 17:00:00,2025-12-21,2025-12-15/2025-12-21,2025-12,Sunday,Weekend,17:00,17:00,Weekend | 17:00,Sydney Reed,spin,18,11,7,41,0.43902439024390244,0.6111111111111112,0.3888888888888889,0,1,1,3.6666666666666665,0.5609756097560975,0.5831485587583148,0.5609756097560975,0.5679442508710801,0.5862652769694725,-0.12195121951219506,-0.1289198606271777,-0.14724088672557006,-0.1441241685144124,-0.12195121951219506,22.999999999999996,-4.9999999999999964,-0.12195121951219506
2025-12-22 06:00:00,2025-12-22,2025-12-22/2025-12-28,2025-12,Monday,MWF,06:00,06:00,MWF | 06:00,Brooke Schidowka,spin,27,21,6,41,0.6585365853658537,0.7777777777777778,0.2222222222222222,2,1,3,2.42,0.5360975609756098,0.5590500641848524,0.5975609756097561,0.600291226792865,0.5862652769694725,0.1224390243902439,0.05824535857298874,0.07227130839638118,0.09948652118100132,0.060975609756097615,21.98,5.02,0.1224390243902439
2025-12-22 09:30:00,2025-12-22,2025-12-22/2025-12-28,2025-12,Monday,MWF,09:30,09:30,MWF | 09:30,Rich Ang,spin,16,11,5,41,0.3902439024390244,0.6875,0.3125,0,0,0,1.88,0.49365853658536585,0.5166880616174583,0.4329268292682927,0.600291226792865,0.5862652769694725,-0.10341463414634144,-0.21004732435384055,-0.1960213745304481,-0.12644415917843388,-0.042682926829268275,20.24,-4.239999999999998,-0.10341463414634144
2025-12-22 17:30:00,2025-12-22,2025-12-22/2025-12-28,2025-12,Monday,MWF,17:30,17:30,MWF | 17:30,Julia Scharpf,spin,19,9,10,41,0.4634146341463415,0.47368421052631576,0.5263157894736842,1,1,2,2.5,0.6489088575096278,0.7395121951219512,0.8079268292682926,0.600291226792865,0.5862652769694725,-0.1854942233632863,-0.13687659264652347,-0.12285064282313102,-0.2760975609756097,-0.34451219512195114,26.60526315789474,-7.60526315789474,-0.1854942233632863
2025-12-22 18:35:00,2025-12-22,2025-12-22/2025-12-28,2025-12,Monday,MWF,18:35,18:35,MWF | 18:35,Sydney Reed,spin,17,9,8,41,0.4146341463414634,0.5294117647058824,0.47058823529411764,0,0,0,2.5416666666666665,0.7311991869918698,0.7425474254742547,0.8617886178861789,0.600291226792865,0.5862652769694725,-0.3165650406504064,-0.18565708045140156,-0.1716311306280091,-0.3279132791327913,-0.4471544715447155,29.97916666666666,-12.97916666666666,-0.3165650406504064
2025-12-23 06:00:00,2025-12-23,2025-12-22/2025-12-28,2025-12,Tuesday,TueThu,06:00,06:00,TueThu | 06:00,Jordyn Toonen,spin,12,10,2,41,0.2926829268292683,0.8333333333333334,0.16666666666666666,1,0,1,1.911764705882353,0.45121951219512196,0.471219512195122,0.5152439024390244,0.5612659698025552,0.5862652769694725,-0.1585365853658537,-0.2685830429732869,-0.29358235014020423,-0.1785365853658537,-0.22256097560975613,18.5,-6.5,-0.1585365853658537
2025-12-23 07:00:00,2025-12-23,2025-12-22/2025-12-28,2025-12,Tuesday,TueThu,07:00,07:00,TueThu | 07:00,Kevin Nanakdewa,spinco express,16,11,5,41,0.3902439024390244,0.6875,0.3125,1,0,1,2.6176470588235294,0.44404591104734575,0.4946341463414634,0.5518292682926829,0.5612659698025552,0.5862652769694725,-0.05380200860832135,-0.17102206736353076,-0.1960213745304481,-0.104390243902439,-0.16158536585365846,18.205882352941178,-2.2058823529411775,-0.05380200860832135
2025-12-23 17:30:00,2025-12-23,2025-12-22/2025-12-28,2025-12,Tuesday,TueThu,17:30,17:30,TueThu | 17:30,Rich Ang,spin,19,13,6,41,0.4634146341463415,0.6842105263157895,0.3157894736842105,2,0,2,2.5588235294117645,0.609038737446198,0.624390243902439,0.6310975609756098,0.5612659698025552,0.5862652769694725,-0.14562410329985648,-0.09785133565621368,-0.12285064282313102,-0.16097560975609754,-0.16768292682926828,24.970588235294116,-5.970588235294116,-0.14562410329985648
2025-12-23 18:35:00,2025-12-23,2025-12-22/2025-12-28,2025-12,Tuesday,TueThu,18:35,18:35,TueThu | 18:35,Sydney Reed,spin,12,6,6,41,0.2926829268292683,0.5,0.5,0,0,0,2.5,0.7410329985652798,0.7853658536585365,0.7713414634146342,0.5612659698025552,0.5862652769694725,-0.44835007173601155,-0.2685830429732869,-0.29358235014020423,-0.49268292682926823,-0.4786585365853659,30.38235294117647,-18.38235294117647,-0.44835007173601155
2025-12-24 06:00:00,2025-12-24,2025-12-22/2025-12-28,2025-12,Wednesday,MWF,06:00,06:00,MWF | 06:00,Kevin Nanakdewa,spin,21,11,10,41,0.5121951219512195,0.5238095238095238,0.47619047619047616,1,0,1,2.42,0.5360975609756098,0.5590500641848524,0.5975609756097561,0.5878766140602583,0.5862652769694725,-0.023902439024390265,-0.07568149210903874,-0.07407015501825298,-0.046854942233632846,-0.08536585365853655,21.98,-0.9800000000000004,-0.023902439024390265
2025-12-24 09:30:00,2025-12-24,2025-12-22/2025-12-28,2025-12,Wednesday,MWF,09:30,09:30,MWF | 09:30,Sydney Reed,spin,33,19,14,41,0.8048780487804879,0.5757575757575758,0.42424242424242425,1,0,1,1.88,0.49365853658536585,0.5166880616174583,0.4329268292682927,0.5878766140602583,0.5862652769694725,0.311219512195122,0.2170014347202296,0.21861277181101535,0.28818998716302957,0.3719512195121952,20.24,12.760000000000002,0.311219512195122
2025-12-26 09:00:00,2025-12-26,2025-12-22/2025-12-28,2025-12,Friday,MWF,09:00,09:00,MWF | 09:00,Sydney Reed,spin,18,15,3,41,0.43902439024390244,0.8333333333333334,0.16666666666666666,3,1,4,3.0,0.6951219512195121,0.6951219512195121,,0.6005173688100517,0.5862652769694725,-0.2560975609756097,-0.16149297856614925,-0.14724088672557006,-0.2560975609756097,,28.499999999999996,-10.499999999999996,-0.2560975609756097
2025-12-26 10:00:00,2025-12-26,2025-12-22/2025-12-28,2025-12,Friday,MWF,10:00,10:15,MWF | 10:15,Kira Rothwell,spin,26,20,6,41,0.6341463414634146,0.7692307692307693,0.23076923076923078,2,2,4,4.0,0.6341463414634146,0.6341463414634146,,0.6005173688100517,0.5862652769694725,0.0,0.033628972653362954,0.04788106449394214,0.0,,26.0,0.0,0.0
2025-12-27 08:00:00,2025-12-27,2025-12-22/2025-12-28,2025-12,Saturday,Weekend,08:00,08:00,Weekend | 08:00,Jordyn Toonen,spinco express,15,7,8,41,0.36585365853658536,0.4666666666666667,0.5333333333333333,3,1,4,2.2,0.45691056910569106,0.5040650406504065,0.5121951219512195,0.5833748133399701,0.5862652769694725,-0.0910569105691057,-0.21752115480338474,-0.22041161843288715,-0.1382113821138211,-0.14634146341463417,18.733333333333334,-3.7333333333333343,-0.0910569105691057
2025-12-27 09:00:00,2025-12-27,2025-12-22/2025-12-28,2025-12,Saturday,Weekend,09:00,09:00,Weekend | 09:00,Rich Ang,spin,14,5,9,41,0.34146341463414637,0.35714285714285715,0.6428571428571429,3,1,4,2.0303030303030303,0.574279379157428,0.626641651031895,0.6609756097560975,0.5833748133399701,0.5862652769694725,-0.23281596452328163,-0.24191139870582373,-0.24480186233532614,-0.2851782363977486,-0.3195121951219511,23.545454545454547,-9.545454545454547,-0.23281596452328163
2025-12-27 10:15:00,2025-12-27,2025-12-22/2025-12-28,2025-12,Saturday,Weekend,10:15,10:15,Weekend | 10:15,Kira Rothwell,spin,33,17,16,41,0.8048780487804879,0.5151515151515151,0.48484848484848486,0,4,4,2.0588235294117645,0.6657101865136298,0.7054409005628517,0.6707317073170731,0.5833748133399701,0.5862652769694725,0.13916786226685807,0.22150323544051775,0.21861277181101535,0.09943714821763616,0.13414634146341475,27.294117647058822,5.7058823529411775,0.13916786226685807
2025-12-28 09:00:00,2025-12-28,2025-12-22/2025-12-28,2025-12,Sunday,Weekend,09:00,09:00,Weekend | 09:00,Kira Rothwell,spin,21,13,8,41,0.5121951219512195,0.6190476190476191,0.38095238095238093,1,2,3,2.0303030303030303,0.574279379157428,0.626641651031895,0.6609756097560975,0.5679442508710801,0.5862652769694725,-0.06208425720620847,-0.05574912891986061,-0.07407015501825298,-0.11444652908067543,-0.14878048780487796,23.545454545454547,-2.5454545454545467,-0.06208425720620847
2025-12-28 10:15:00,2025-12-28,2025-12-22/2025-12-28,2025-12,Sunday,Weekend,10:15,10:15,Weekend | 10:15,Micayah Coutinho,spin // 60 min,33,20,13,41,0.8048780487804879,0.6060606060606061,0.3939393939393939,2,0,2,2.0588235294117645,0.6657101865136298,0.7054409005628517,0.6707317073170731,0.5679442508710801,0.5862652769694725,0.13916786226685807,0.23693379790940772,0.21861277181101535,0.09943714821763616,0.13414634146341475,27.294117647058822,5.7058823529411775,0.13916786226685807
2025-12-29 06:00:00,2025-12-29,2025-12-29/2026-01-04,2025-12,Monday,MWF,06:00,06:00,MWF | 06:00,Brooke Schidowka,spin,31,17,14,41,0.7560975609756098,0.5483870967741935,0.45161290322580644,1,0,1,2.42,0.5360975609756098,0.5590500641848524,0.5975609756097561,0.600291226792865,0.5862652769694725,0.21999999999999997,0.1558063341827448,0.16983228400613726,0.1970474967907574,0.1585365853658537,21.98,9.02,0.21999999999999997
2025-12-29 09:30:00,2025-12-29,2025-12-29/2026-01-04,2025-12,Monday,MWF,09:30,09:30,MWF | 09:30,Rich Ang,spin,14,5,9,41,0.34146341463414637,0.35714285714285715,0.6428571428571429,2,0,2,1.88,0.49365853658536585,0.5166880616174583,0.4329268292682927,0.600291226792865,0.5862652769694725,-0.15219512195121948,-0.2588278121587186,-0.24480186233532614,-0.17522464698331192,-0.09146341463414631,20.24,-6.239999999999998,-0.15219512195121948
2025-12-29 17:30:00,2025-12-29,2025-12-29/2026-01-04,2025-12,Monday,MWF,17:30,17:30,MWF | 17:30,Kevin Nanakdewa,spin,20,19,1,41,0.4878048780487805,0.95,0.05,1,0,1,2.5,0.6489088575096278,0.7395121951219512,0.8079268292682926,0.600291226792865,0.5862652769694725,-0.1611039794608473,-0.11248634874408447,-0.09846039892069203,-0.25170731707317073,-0.32012195121951215,26.60526315789474,-6.60526315789474,-0.1611039794608473
2025-12-29 18:35:00,2025-12-29,2025-12-29/2026-01-04,2025-12,Monday,MWF,18:35,18:35,MWF | 18:35,Micayah Coutinho,spin,20,9,11,41,0.4878048780487805,0.45,0.55,2,0,2,2.5416666666666665,0.7311991869918698,0.7425474254742547,0.8617886178861789,0.600291226792865,0.5862652769694725,-0.24339430894308933,-0.11248634874408447,-0.09846039892069203,-0.2547425474254742,-0.3739837398373984,29.97916666666666,-9.97916666666666,-0.24339430894308933
2025-12-30 06:00:00,2025-12-30,2025-12-29/2026-01-04,2025-12,Tuesday,TueThu,06:00,06:00,TueThu | 06:00,Jordyn Toonen,spin,10,8,2,41,0.24390243902439024,0.8,0.2,0,0,0,1.911764705882353,0.45121951219512196,0.471219512195122,0.5152439024390244,0.5612659698025552,0.5862652769694725,-0.20731707317073172,-0.3173635307781649,-0.34236283794508227,-0.22731707317073174,-0.27134146341463417,18.5,-8.5,-0.20731707317073172
2025-12-30 07:00:00,2025-12-30,2025-12-29/2026-01-04,2025-12,Tuesday,TueThu,07:00,07:00,TueThu | 07:00,Jadyn Clark,spinco express,11,7,4,41,0.2682926829268293,0.6363636363636364,0.36363636363636365,0,1,1,2.6176470588235294,0.44404591104734575,0.4946341463414634,0.5518292682926829,0.5612659698025552,0.5862652769694725,-0.17575322812051647,-0.2929732868757259,-0.3179725940426432,-0.22634146341463413,-0.2835365853658536,18.205882352941178,-7.2058823529411775,-0.17575322812051647
2025-12-30 17:30:00,2025-12-30,2025-12-29/2026-01-04,2025-12,Tuesday,TueThu,17:30,17:30,TueThu | 17:30,Rich Ang,spin,21,11,10,41,0.5121951219512195,0.5238095238095238,0.47619047619047616,2,0,2,2.5588235294117645,0.609038737446198,0.624390243902439,0.6310975609756098,0.5612659698025552,0.5862652769694725,-0.09684361549497844,-0.04907084785133564,-0.07407015501825298,-0.1121951219512195,-0.11890243902439024,24.970588235294116,-3.970588235294116,-0.09684361549497844
2025-12-30 18:35:00,2025-12-30,2025-12-29/2026-01-04,2025-12,Tuesday,TueThu,18:35,18:35,TueThu | 18:35,Sydney Reed,spin,16,12,4,41,0.3902439024390244,0.75,0.25,0,0,0,2.5,0.7410329985652798,0.7853658536585365,0.7713414634146342,0.5612659698025552,0.5862652769694725,-0.3507890961262554,-0.17102206736353076,-0.1960213745304481,-0.3951219512195121,-0.38109756097560976,30.38235294117647,-14.382352941176471,-0.3507890961262554
2025-12-31 06:00:00,2025-12-31,2025-12-29/2026-01-04,2025-12,Wednesday,MWF,06:00,06:00,MWF | 06:00,Kevin Nanakdewa,spin,21,17,4,41,0.5121951219512195,0.8095238095238095,0.19047619047619047,3,1,4,2.42,0.5360975609756098,0.5590500641848524,0.5975609756097561,0.5878766140602583,0.5862652769694725,-0.023902439024390265,-0.07568149210903874,-0.07407015501825298,-0.046854942233632846,-0.08536585365853655,21.98,-0.9800000000000004,-0.023902439024390265
